degree,k_ij
1,2.0
2,8.0
2,1961.0
3,1543.3333333333333
2,1570.0
2,848.0
2,54.0
1,1.0
1,1.0
2,1553.5
4,1024.5
2,1768.0
2,30.0
2,207.0
2,731.5
3,204.0
1,3103.0
3,3.6666666666666665
2,4.0
1,3103.0
1,3103.0
5,724.8
1,432.0
3,383.6666666666667
4,1150.5
2,593.5
4,373.5
3,366.3333333333333
1,3.0
2,4.5
1,4.0
4,2.0
2,532.5
6,839.3333333333334
1,6.0
1,6.0
1,1.0
1,1.0
1,23.0
1,42.0
5,380.6
3,263.6666666666667
1,677.0
2,1556.0
5,974.6
2,1615.0
4,218.75
2,1615.0
1,206.0
1,206.0
1,206.0
2,1615.0
1,206.0
1,206.0
1,206.0
1,206.0
1,206.0
2,53.5
1,66.0
2,1584.5
1,40.0
2,1512.5
1,2.0
3,1528.0
6,664.5
2,1552.0
1,2.0
3,1023.6666666666666
6,33.333333333333336
2,1522.0
6,513.5
6,567.1666666666666
3,4.666666666666667
1,6.0
2,1533.0
2,1522.0
3,1025.3333333333333
1,3024.0
1,3024.0
2,41.5
7,475.2857142857143
6,507.1666666666667
3,1012.0
4,762.75
2,6.0
6,507.3333333333333
2,1513.5
6,18.166666666666668
1,6.0
1,3024.0
5,624.6
1,3024.0
1,3024.0
2,1549.0
2,1513.5
3,1023.6666666666666
2,1514.5
2,1514.5
4,1154.75
1,44.0
4,790.5
1,3103.0
5,291.2
3,365.0
1,3.0
5,668.6
1,5.0
3,35.0
1,310.0
2,1513.0
2,3.5
1,14.0
4,393.75
2,6.0
1,433.0
10,318.2
7,769.7142857142857
9,370.55555555555554
2,1531.5
15,28.266666666666666
12,270.0833333333333
7,498.14285714285717
6,530.6666666666666
4,773.5
7,442.2857142857143
4,769.75
1,7.0
9,26.0
3,713.0
1,3.0
4,313.5
3,395.0
3,290.3333333333333
4,370.0
2,340.5
1,174.0
1,125.0
2,151.5
3,162.33333333333334
6,373.6666666666667
2,1538.5
2,1000.0
2,1000.0
1,3103.0
1,1.0
1,1.0
3,593.3333333333334
2,254.5
3,16.0
1,3.0
1,3.0
2,242.5
2,527.5
13,302.7692307692308
1,13.0
9,400.3333333333333
15,284.06666666666666
15,226.66666666666666
1,15.0
18,235.55555555555554
2,14.5
1,3.0
2,49.5
2,1768.0
1,3024.0
1,1461.0
5,235.2
1,234.0
1,1.0
1,1.0
1,21.0
4,213.5
1,104.0
1,477.0
37,81.13513513513513
1,37.0
1,37.0
1,37.0
1,37.0
1,37.0
1,37.0
1,37.0
1,4.0
1,1.0
1,1.0
2,249.0
2,236.5
1,1461.0
1,110.0
4,438.25
1,3103.0
1,2.0
1,3103.0
7,506.0
8,186.25
4,8.0
3,358.6666666666667
2,8.5
2,22.0
1,2.0
2,359.5
2,81.5
3,1256.0
3,6.666666666666667
2,1768.0
1,1461.0
1,111.0
1,477.0
1,63.0
3,201.66666666666666
4,10.75
1,4.0
2,12.0
2,1803.5
2,718.0
1,3103.0
2,593.5
18,539.3888888888889
1,18.0
1,12.0
4,384.25
1,4.0
3,23.333333333333332
1,138.0
6,1155.1666666666667
1,6.0
13,6.153846153846154
4,7.5
1,13.0
1,13.0
1,13.0
1,13.0
1,13.0
2,7.5
1,13.0
1,576.0
13,277.53846153846155
4,992.0
3,1042.3333333333333
3,120.66666666666667
1,3.0
3,13.333333333333334
1,1461.0
1,432.0
3,1387.0
2,5.5
8,531.125
6,194.83333333333334
1,6.0
5,61.8
1,2.0
2,2.0
13,180.84615384615384
4,33.25
1,13.0
1,3.0
2,98.5
3,413.3333333333333
3,1678.3333333333333
2,1669.0
4,764.75
2,197.0
11,639.0909090909091
2,325.5
1,3103.0
1,3103.0
31,498.1290322580645
2,30.5
5,25.6
16,219.3125
1,24.0
1,24.0
1,24.0
2,1524.0
4,60.0
2,12.5
1,2.0
1,24.0
1,24.0
1,24.0
3,17.0
1,24.0
5,485.8
2,41.0
3,1084.6666666666667
1,24.0
1,24.0
2,1524.0
6,387.0
1,24.0
2,742.5
1,12.0
4,113.0
3,171.0
1,3024.0
4,793.0
1,142.0
2,1767.5
2,216.5
1,2.0
17,329.3529411764706
2,9.5
3,249.66666666666666
1,17.0
1,17.0
1,3103.0
3,474.6666666666667
3,652.0
1,54.0
3,1224.6666666666667
2,408.5
4,1096.25
5,1026.6
1,1.0
1,1.0
2,40.0
1,17.0
11,514.4545454545455
1,11.0
5,332.6
1,11.0
4,3.0
4,6.25
1,4.0
2,3.5
5,6.0
5,8.4
1,5.0
2,2.0
3,4.0
1,2.0
1,1.0
1,1.0
7,7.714285714285714
7,6.0
5,8.2
2,10.0
5,7.8
2,9.0
14,5.785714285714286
3,7.0
5,9.4
13,5.384615384615385
10,6.6
6,8.5
1,13.0
1,13.0
11,6.545454545454546
3,9.333333333333334
5,7.8
5,5.6
1,11.0
13,3.769230769230769
1,11.0
1,11.0
2,4.5
7,5.571428571428571
1,13.0
5,6.4
1,5.0
1,5.0
1,13.0
3,10.666666666666666
2,3.0
1,2.0
1,3.0
4,5.25
1,4.0
1,4.0
6,4.666666666666667
1,6.0
4,6.0
1,14.0
1,14.0
3,6.333333333333333
1,3.0
1,13.0
1,1.0
1,1.0
2,7.5
1,7.0
2,4.5
2,5.5
1,4.0
4,3.0
3,2.6666666666666665
2,2.0
1,2.0
3,6.333333333333333
1,3.0
1,4.0
4,186.5
3,1522.6666666666667
1,4.0
1,13.0
1,471.0
1,22.0
1,178.0
3,429.3333333333333
2,8.0
5,208.2
3,4.666666666666667
2,1716.0
4,1.0
1,4.0
1,4.0
1,4.0
1,4.0
10,300.4
1,10.0
1,1461.0
1,380.0
4,412.75
1,1.0
1,1.0
2,370.5
2,370.5
2,747.5
4,546.25
3,111.0
3,1014.6666666666666
2,89.5
2,251.0
1,432.0
1,71.0
1,104.0
4,23.5
3,208.0
1,14.0
2,23.5
1,297.0
2,89.0
7,438.14285714285717
1,439.0
1,620.0
3,459.6666666666667
1,3103.0
1,3103.0
1,7.0
1,234.0
1,14.0
1,3103.0
11,588.0
10,275.3
15,285.2
4,86.5
2,232.5
5,137.8
4,881.5
36,172.55555555555554
1,36.0
1,36.0
29,111.44827586206897
8,793.375
8,68.75
2,11.5
1,3103.0
4,606.25
4,548.5
12,276.6666666666667
2,7.5
3,671.6666666666666
1,3103.0
1,380.0
2,105.0
1,2.0
1,1461.0
1,362.0
1,70.0
2,4.0
1,2.0
1,20.0
2,1539.5
2,1539.5
1,819.0
3,1335.6666666666667
2,765.0
4,593.25
2,678.0
2,732.0
3,2047.0
2,1514.5
5,644.2
22,433.22727272727275
6,316.5
7,860.1428571428571
1,1461.0
2,91.0
1,504.0
1,5.0
13,206.53846153846155
3,38.666666666666664
1,3103.0
8,112.0
4,5.75
6,170.0
1,78.0
2,15.5
7,829.1428571428571
2,5.5
3,198.0
4,953.25
2,1767.5
3,430.0
6,150.66666666666666
1,2.0
2,6.5
7,33.857142857142854
5,58.4
1,7.0
1,36.0
10,746.6
1,866.0
2,133.5
4,403.75
1,35.0
2,6.5
4,120.75
4,106.5
4,779.5
1,176.0
1,866.0
1,14.0
3,497.3333333333333
6,545.0
1,6.0
3,121.0
1,1.0
1,1.0
3,623.3333333333334
4,3.75
1,4.0
3,5.0
1,1995.0
1,620.0
2,1728.0
1,14.0
1,104.0
2,548.0
2,91.5
1,138.0
2,52.5
3,755.0
3,1179.0
22,283.0
1,22.0
1,22.0
1,22.0
6,14.0
1,6.0
1,6.0
2,59.5
1,22.0
3,16.0
2,246.5
1,22.0
2,5.0
3,541.6666666666666
2,349.5
4,200.75
1,1.0
1,1.0
1,104.0
1,13.0
2,853.5
1,3103.0
1,1995.0
1,234.0
8,371.375
1,8.0
3,514.6666666666666
2,14.0
1,2.0
2,522.5
3,90.0
2,3.5
4,552.5
20,320.7
2,11.5
11,446.0
1,1053.0
1,3103.0
21,281.42857142857144
1,21.0
2,1554.0
8,183.625
19,203.21052631578948
2,34.0
8,196.125
7,729.7142857142857
8,186.0
1,7.0
4,419.75
2,571.0
1,329.0
24,372.8333333333333
32,369.21875
45,234.6888888888889
32,272.9375
7,18.571428571428573
42,312.0238095238095
32,264.78125
6,65.33333333333333
17,392.2352941176471
6,231.33333333333334
2,5.0
11,447.45454545454544
16,544.0
13,327.3076923076923
22,305.0
6,488.5
2,27.0
5,606.0
2,4.0
2,4.0
1,5.0
1,5.0
3,1009.3333333333334
3,1023.6666666666666
2,10.5
3,318.6666666666667
2,199.0
1,234.0
1,234.0
3,224.66666666666666
1,3.0
2,336.5
1,234.0
3,90.66666666666667
1,36.0
5,49.0
1,5.0
1,5.0
3,272.0
1,234.0
1,234.0
5,229.4
2,14.5
4,163.5
1,234.0
2,405.0
1,234.0
3,83.66666666666667
1,3.0
1,875.0
1,234.0
2,179.5
1,875.0
2,731.0
1,234.0
1,234.0
2,183.0
4,287.0
1,477.0
1,234.0
2,645.0
3,241.0
2,272.0
2,272.0
1,234.0
2,117.5
1,2.0
1,234.0
1,46.0
4,88.5
1,234.0
1,3103.0
2,358.5
2,198.5
11,303.27272727272725
27,286.81481481481484
1,27.0
2,2282.0
10,277.6
2,6.0
7,554.2857142857143
1,102.0
3,431.3333333333333
5,248.0
11,401.45454545454544
4,307.25
5,248.0
4,307.25
1,303.0
1,279.0
2,1803.5
6,605.1666666666666
2,127.0
1,433.0
1,1995.0
2,710.5
15,259.6
2,1512.5
1,2.0
5,368.6
1,23.0
1,3.0
1,234.0
2,751.0
3,1019.0
3,1244.6666666666667
4,90.25
4,90.25
2,509.5
2,132.0
1,433.0
1,449.0
2,611.5
2,527.5
4,487.25
1,1461.0
3,238.33333333333334
1,3.0
5,249.2
4,45.5
9,54.666666666666664
4,13.0
2,31.5
4,309.25
2,31.5
5,317.2
1,5.0
4,50.25
1,477.0
1,5.0
1,3103.0
1,141.0
4,279.25
1,11.0
1,1056.0
8,281.0
1,4.0
5,404.0
4,1041.0
10,365.1
1,35.0
1,3103.0
2,1554.5
2,24.0
2,1.5
1,5.0
2,220.0
1,2.0
5,127.8
4,1067.0
4,422.5
21,330.9047619047619
4,604.25
3,11.0
5,182.4
1,5.0
1,13.0
11,577.9090909090909
2,254.0
2,39.0
1,36.0
6,1199.8333333333333
1,6.0
1,3103.0
2,1559.0
14,90.0
1,14.0
1,14.0
1,14.0
1,14.0
1,14.0
2,8.0
3,13.666666666666666
1,3.0
1,35.0
1,433.0
11,498.1818181818182
2,5.0
3,2.6666666666666665
3,278.6666666666667
1,3.0
2,1552.0
1,2.0
1,36.0
1,433.0
7,217.85714285714286
1,7.0
1,7.0
17,505.3529411764706
1,7.0
4,585.0
2,710.5
2,199.0
1,297.0
1,178.0
3,96.0
1,1053.0
1,1995.0
4,132.75
3,1451.3333333333333
2,40.0
3,124.66666666666667
3,3.6666666666666665
1,3.0
2,1513.5
2,1513.0
2,2.0
1,37.0
3,146.0
7,311.85714285714283
2,8.0
1,162.0
2,1592.5
3,623.3333333333334
2,34.0
1,2.0
24,281.9166666666667
2,1563.5
1,24.0
2,585.0
1,22.0
3,1024.3333333333333
2,710.5
11,225.0
1,11.0
4,20.5
1,11.0
1,439.0
7,261.57142857142856
1,7.0
2,865.0
1,15.0
2,6.5
3,1234.6666666666667
3,1081.6666666666667
3,125.0
2,2.5
5,420.6
7,561.1428571428571
1,1053.0
1,3103.0
6,204.5
1,17.0
1,1056.0
1,138.0
8,835.875
2,258.5
1,3024.0
2,1519.0
1,234.0
3,1843.3333333333333
1,4.0
1,3103.0
2,83.5
1,67.0
3,1263.6666666666667
4,342.25
1,4.0
8,229.875
3,490.3333333333333
2,5.5
9,488.77777777777777
3,313.6666666666667
6,82.0
4,21.75
18,2.7777777777777777
4,67.75
4,180.75
2,11.5
5,13.6
2,11.0
3,64.0
1,3.0
2,13.5
3,64.0
1,3.0
1,18.0
2,9.5
1,2.0
2,14.5
3,7.333333333333333
2,10.5
2,4.5
3,22.0
2,39.5
3,29.333333333333332
1,3.0
3,222.66666666666666
2,290.5
1,1053.0
2,21.0
19,397.6842105263158
3,488.6666666666667
1,3.0
1,40.0
2,555.0
1,41.0
10,480.1
1,10.0
1,3024.0
1,432.0
4,674.5
2,238.0
1,1.0
1,1.0
8,322.25
1,8.0
3,1059.0
1,1056.0
2,1554.5
1,235.0
5,1015.0
2,595.5
2,1513.0
5,86.4
18,337.72222222222223
1,18.0
21,313.0952380952381
20,264.25
1,20.0
4,189.75
1,8.0
8,645.375
1,1.0
1,1.0
2,291.5
1,173.0
5,473.6
4,958.0
6,87.16666666666667
6,5.166666666666667
2,1768.0
3,373.0
1,279.0
2,313.5
1,3.0
9,741.8888888888889
7,429.42857142857144
5,554.2
6,1034.8333333333333
3,422.0
4,51.5
1,27.0
6,237.66666666666666
1,303.0
1,3103.0
2,751.0
5,91.0
3,6.333333333333333
2,260.5
6,5.0
3,11.0
7,23.714285714285715
4,5.25
4,12.0
1,677.0
3,5.666666666666667
3,5.333333333333333
6,787.3333333333334
7,5.285714285714286
1,8.0
2,339.0
1,2.0
2,152.0
1,2.0
5,742.4
1,5.0
1,3024.0
1,3024.0
1,3024.0
1,3024.0
3,86.0
1,819.0
1,819.0
43,306.86046511627904
1,43.0
2,26.5
2,24.5
4,1350.75
5,51.0
1,5.0
2,73.5
3,66.33333333333333
1,3.0
3,7.0
1,3.0
2,1563.0
2,288.5
8,738.375
1,3103.0
1,504.0
4,67.75
2,68.5
2,58.0
1,576.0
2,539.0
1,3024.0
5,434.8
1,5.0
2,5.0
5,2.6
3,1201.0
1,1995.0
1,1.0
1,1.0
5,57.2
1,5.0
3,41.0
7,671.8571428571429
1,7.0
8,884.0
9,385.55555555555554
2,401.5
1,303.0
3,801.0
2,356.5
1,7.0
3,240.66666666666666
7,490.7142857142857
3,117.33333333333333
3,174.0
1,3.0
3,1466.3333333333333
3,140.0
1,3103.0
1,1.0
1,1.0
4,125.5
2,93.0
8,415.75
1,937.0
2,72.0
2,156.0
1,6.0
3,274.0
1,3.0
1,3103.0
3,323.3333333333333
4,1193.5
1,2.0
2,2.5
2,295.0
3,198.0
19,446.94736842105266
2,10.0
1,2.0
3,1231.0
2,1558.5
3,101.66666666666667
1,15.0
2,295.0
4,899.25
3,1231.0
1,576.0
2,574.5
2,1768.0
10,670.3
2,733.5
1,1053.0
1,138.0
2,63.0
2,36.5
2,240.5
3,382.3333333333333
3,352.0
1,68.0
2,305.0
1,2.0
2,1.0
1,1.0
1,1.0
1,3103.0
1,576.0
1,3.0
3,3.0
1,875.0
1,142.0
6,447.8333333333333
2,847.5
3,65.33333333333333
8,6.625
1,8.0
16,240.5625
2,92.0
1,8.0
6,139.83333333333334
2,74.0
4,16.5
5,71.8
5,43.4
3,9.0
2,6.5
3,5.0
10,89.3
1,3103.0
2,1839.5
2,1732.5
2,1033.5
1,1056.0
2,288.5
8,103.625
1,306.0
1,5.0
5,520.4
2,744.0
5,797.8
1,380.0
7,758.0
2,31.5
2,31.5
6,357.6666666666667
2,17.5
1,10.0
4,1302.25
2,559.5
1,6.0
3,184.0
1,1.0
1,1.0
11,374.1818181818182
6,73.0
2,3.5
5,5.2
2,195.0
7,238.14285714285714
2,13.5
6,624.3333333333334
9,786.8888888888889
4,460.5
2,4.0
3,3.0
5,36.4
1,5.0
2,4.0
13,417.6923076923077
3,70.33333333333333
8,301.5
12,262.8333333333333
5,19.8
1,111.0
4,119.25
2,21.0
2,12.5
8,2.375
1,8.0
2,1555.5
4,782.0
14,565.4285714285714
3,2.6666666666666665
2,5.0
2,9.5
2,10.5
4,43.0
1,4.0
1,4.0
2,11.0
1,1461.0
17,291.6470588235294
1,17.0
3,335.0
7,334.57142857142856
4,786.75
5,536.4
3,276.6666666666667
4,1087.75
3,1380.6666666666667
1,3103.0
3,700.0
7,387.42857142857144
7,596.1428571428571
2,34.0
2,1839.5
4,759.25
1,1461.0
3,417.3333333333333
1,3103.0
1,138.0
1,46.0
2,71.5
1,2.0
1,24.0
1,5.0
2,1555.0
4,791.75
1,4.0
3,1257.0
2,100.5
1,20.0
2,34.0
2,866.5
5,655.4
5,159.8
1,5.0
1,5.0
2,68.0
1,209.0
16,446.375
1,16.0
2,172.5
1,3103.0
4,1218.5
1,3024.0
3,8.333333333333334
1,142.0
1,63.0
1,125.0
6,185.66666666666666
1,88.0
15,337.3333333333333
15,317.8666666666667
23,203.6086956521739
1,23.0
14,292.57142857142856
29,275.62068965517244
11,344.54545454545456
19,294.57894736842104
13,396.7692307692308
13,313.3076923076923
21,266.04761904761904
1,21.0
12,308.4166666666667
14,293.35714285714283
23,236.34782608695653
1,23.0
1,23.0
32,354.0
21,306.14285714285717
13,298.7692307692308
17,352.8235294117647
20,253.6
22,311.5
54,237.62962962962962
14,335.92857142857144
1,134.0
10,392.6
2,1579.0
1,1.0
1,1.0
7,175.71428571428572
2,710.5
2,447.5
16,332.4375
1,16.0
1,16.0
1,16.0
1,16.0
13,427.6923076923077
3,367.6666666666667
7,542.7142857142857
5,509.0
1,1995.0
16,269.75
19,244.3684210526316
1,19.0
1,19.0
3,702.3333333333334
5,102.6
1,5.0
70,241.65714285714284
1,70.0
4,35.25
2,87.0
4,105.0
3,40.0
2,42.0
3,627.3333333333334
5,420.2
2,13.5
13,608.3076923076923
1,13.0
4,475.25
2,447.5
2,2.5
1,2.0
1,3103.0
2,1553.0
5,300.0
1,74.0
2,1890.0
1,432.0
4,765.5
9,15.777777777777779
2,1552.0
1,4.0
4,3.25
2,371.5
1,37.0
2,879.0
5,639.8
2,237.0
4,802.5
2,1552.0
3,167.66666666666666
4,217.75
1,4.0
1,4.0
3,210.66666666666666
1,3103.0
2,1728.0
1,7.0
1,25.0
15,368.6
2,15.0
15,368.6
5,230.4
5,230.4
3,4.0
1,3.0
3,1.0
1,3.0
36,351.4166666666667
1,36.0
1,36.0
3,1287.0
1,3103.0
2,751.0
1,1.0
1,1.0
6,606.8333333333334
1,362.0
1,699.0
3,1180.0
4,885.0
2,1669.0
4,760.0
1,4.0
1,3024.0
1,3024.0
2,1512.5
1,2.0
4,895.0
1,3024.0
1,234.0
10,391.2
1,10.0
2,49.0
2,1.0
1,2.0
1,70.0
13,177.69230769230768
2,277.5
7,442.14285714285717
4,92.0
2,2.5
2,6.5
1,2.0
1,7.0
2,5.5
5,744.6
3,1012.3333333333334
3,1042.0
1,8.0
4,995.25
1,104.0
1,104.0
33,255.63636363636363
30,208.96666666666667
35,198.54285714285714
2,546.0
5,626.4
1,2.0
2,22.5
11,372.27272727272725
2,574.5
1,37.0
13,284.6923076923077
1,13.0
3,7.333333333333333
2,8.0
1,2.0
1,2.0
3,1009.6666666666666
2,12.0
2,50.5
3,1319.6666666666667
2,438.0
1,2.0
2,439.0
3,2.3333333333333335
1,875.0
3,618.6666666666666
1,875.0
1,875.0
2,526.5
1,875.0
1,875.0
1,875.0
3,672.3333333333334
1,875.0
1,875.0
2,1949.5
1,1461.0
1,875.0
1,875.0
1,875.0
4,307.25
2,689.5
1,875.0
3,618.6666666666666
1,875.0
1,875.0
1,875.0
1,875.0
1,875.0
2,441.0
1,875.0
1,1461.0
1,875.0
3,2334.0
1,875.0
3,381.6666666666667
2,357.0
1,875.0
1,875.0
2,853.5
3,737.0
3,599.3333333333334
1,875.0
1,875.0
2,465.0
3,386.3333333333333
1,875.0
1,3024.0
1,875.0
1,875.0
1,875.0
1,875.0
1,875.0
1,875.0
1,3.0
2,438.5
2,1552.5
1,875.0
1,875.0
1,875.0
1,234.0
1,35.0
2,290.5
4,448.75
2,432.5
2,3.0
1,2.0
1,3103.0
4,5.25
4,3.5
2,3.0
1,4.0
2,450.5
10,515.3
1,504.0
9,445.55555555555554
10,585.6
2,1552.0
1,2.0
5,171.8
2,33.5
1,3024.0
1,111.0
4,948.25
2,1702.0
22,346.5
1,22.0
16,348.3125
3,112.66666666666667
21,330.3809523809524
36,186.5
1,1053.0
1,1053.0
1,8.0
1,112.0
2,1890.0
2,151.0
3,204.33333333333334
1,1461.0
3,238.66666666666666
7,541.8571428571429
7,535.1428571428571
2,1515.5
2,4.5
1,7.0
1,7.0
6,341.5
4,532.0
7,191.85714285714286
1,7.0
2,1890.0
50,255.28
1,50.0
1,50.0
1,50.0
3,3.6666666666666665
1,3.0
3,1089.3333333333333
3,1302.0
2,1989.0
22,339.3636363636364
2,13.5
1,22.0
2,25.5
1,22.0
4,336.75
3,117.0
1,3.0
2,999.5
1,20.0
18,327.77777777777777
1,18.0
1,297.0
1,3.0
3,9.666666666666666
1,3103.0
1,3103.0
1,3103.0
12,339.6666666666667
2,1667.0
1,134.0
3,623.3333333333334
2,84.5
1,134.0
2,1555.5
1,3103.0
7,830.7142857142857
2,1560.5
1,3103.0
1,3103.0
4,46.5
1,4.0
19,131.52631578947367
2,19.0
2,19.0
1,19.0
2,19.0
2,56.0
19,120.63157894736842
1,19.0
1,19.0
1,19.0
1,3103.0
2,339.0
1,2.0
2,341.0
5,137.6
1,5.0
4,414.25
3,1309.6666666666667
9,399.0
1,9.0
5,58.2
4,611.5
1,4.0
2,159.5
1,504.0
4,47.75
1,4.0
1,17.0
1,104.0
3,413.0
6,864.8333333333334
1,6.0
1,26.0
5,329.0
4,186.5
2,20.5
27,351.85185185185185
1,27.0
1,27.0
1,27.0
1,27.0
1,27.0
1,27.0
1,27.0
4,49.25
5,687.6
6,314.3333333333333
1,6.0
1,6.0
2,710.5
5,148.0
6,38.0
2,1512.5
1,2.0
6,944.8333333333334
1,6.0
2,1901.0
4,264.5
1,4.0
3,5.333333333333333
1,4.0
3,653.6666666666666
1,6.0
6,172.0
1,6.0
19,240.52631578947367
2,12.0
2,12.0
2,13.0
1,7.0
2,1560.5
19,328.2631578947368
8,320.25
4,93.75
3,1012.6666666666666
2,632.5
1,173.0
4,95.5
4,504.25
2,801.5
3,546.6666666666666
1,3024.0
2,224.5
2,1703.0
7,258.14285714285717
1,7.0
1,1461.0
1,477.0
3,1017.0
3,1049.0
9,812.2222222222222
1,15.0
7,289.7142857142857
2,6.0
2,24.5
1,937.0
2,263.0
6,262.5
4,173.0
1,4.0
2,799.5
2,1583.0
3,453.0
3,453.0
4,232.75
1,677.0
21,383.85714285714283
1,1461.0
16,412.375
8,429.875
3,150.0
3,343.0
2,1768.0
10,292.6
3,48.333333333333336
1,18.0
2,19.0
4,157.5
2,1560.5
11,591.9090909090909
8,32.25
2,6.0
1,2.0
2,1668.5
1,433.0
1,5.0
5,941.4
1,5.0
3,532.6666666666666
1,1.0
1,1.0
20,606.7
5,258.2
2,294.0
9,843.4444444444445
2,382.5
2,1.5
2,3.5
1,2.0
5,239.4
3,2.6666666666666665
2,4.0
1,3.0
3,1060.6666666666667
4,266.0
13,488.84615384615387
1,13.0
4,713.75
2,1771.0
1,1995.0
1,1056.0
6,412.5
1,1461.0
1,2.0
2,1.5
17,374.3529411764706
3,1035.6666666666667
2,10.5
2,10.0
3,2.0
2,1837.0
2,40.0
1,2.0
4,628.25
1,677.0
1,111.0
1,819.0
1,3024.0
4,456.0
5,438.4
1,3103.0
110,135.8090909090909
4,101.25
3,116.66666666666667
3,116.66666666666667
4,88.25
3,116.66666666666667
3,116.66666666666667
1,110.0
3,116.66666666666667
1,110.0
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
3,116.66666666666667
19,173.8421052631579
1,19.0
1,19.0
1,19.0
23,154.17391304347825
2,11.5
1,19.0
1,19.0
120,127.48333333333333
2,120.0
2,120.0
2,120.0
2,120.0
2,120.0
120,127.625
4,577.5
2,1614.0
2,3.0
2,2.0
17,213.0
34,251.38235294117646
1,1.0
1,1.0
4,546.25
6,243.0
1,6.0
1,3103.0
1,432.0
4,419.0
2,3.0
8,402.125
1,3024.0
2,612.5
4,1196.75
7,476.57142857142856
2,32.0
1,2.0
9,389.77777777777777
1,297.0
15,322.1333333333333
1,1461.0
13,188.15384615384616
17,125.94117647058823
1,17.0
1,17.0
1,17.0
4,85.0
8,61.25
3,8.0
2,63.5
2,2.0
2,5.0
2,5.0
5,123.2
1,8.0
2,5.0
2,236.5
4,194.25
1,4.0
2,56.0
2,1550.0
5,58.8
1,5.0
2,126.5
9,162.22222222222223
2,374.0
3,409.3333333333333
1,3024.0
2,1513.5
1,4.0
4,2.25
1,4.0
2,287.5
5,417.6
3,37.0
3,95.66666666666667
11,18.363636363636363
1,11.0
1,11.0
7,460.2857142857143
6,611.0
8,452.375
1,1995.0
15,507.8
2,1533.0
4,560.5
2,6.0
1,3103.0
6,536.6666666666666
2,5.0
9,43.77777777777778
1,9.0
2,157.5
2,1984.5
2,1520.0
1,8.0
1,79.0
4,11.5
1,4.0
2,10.0
8,439.5
1,3103.0
2,37.0
1,7.0
7,2.5714285714285716
2,1.5
1,2.0
1,3.0
3,1.0
1,3103.0
3,352.3333333333333
2,5.0
2,5.0
7,69.14285714285714
1,7.0
1,11.0
1,2.0
17,370.47058823529414
1,17.0
1,17.0
23,302.4347826086956
2,133.0
3,58.666666666666664
3,122.0
1,3103.0
4,249.5
1,1.0
1,1.0
4,308.5
7,470.0
5,754.4
2,165.5
6,519.6666666666666
3,133.33333333333334
3,2.0
1,16.0
16,350.8125
5,537.0
13,296.9230769230769
1,13.0
11,123.45454545454545
2,8.0
1,3103.0
6,63.0
18,366.44444444444446
2,13.0
8,652.375
1,18.0
1,18.0
1,1.0
1,1.0
2,136.0
15,278.8666666666667
3,392.6666666666667
1,3024.0
1,3024.0
24,397.7083333333333
13,308.15384615384613
4,73.5
1,1461.0
2,751.0
5,87.0
8,575.25
1,262.0
1,12.0
4,290.5
7,637.7142857142857
1,7.0
4,1123.25
1,3024.0
5,8.6
4,8.25
3,1084.3333333333333
2,121.0
3,1185.0
1,234.0
4,485.25
17,191.35294117647058
1,17.0
1,17.0
1,17.0
2,43.0
3,151.0
3,1043.0
1,2.0
3,474.0
1,3.0
1,362.0
5,922.8
9,158.33333333333334
1,2.0
2,1.0
1,2.0
2,733.0
3,489.0
1,3.0
1,4.0
3,623.3333333333334
3,3.0
1,3.0
1,3.0
5,315.0
4,310.5
3,4.666666666666667
5,249.4
7,1301.4285714285713
1,7.0
6,282.0
1,6.0
1,2.0
2,2.0
4,310.5
1,52.0
3,1297.3333333333333
4,950.5
2,1656.0
4,1001.5
5,744.6
1,5.0
7,276.85714285714283
2,1588.5
2,1258.5
1,477.0
1,3.0
2,501.0
1,7.0
2,145.5
3,1066.3333333333333
10,141.8
3,1014.0
2,1512.5
1,2.0
5,700.2
2,1797.5
1,3.0
1,74.0
3,391.3333333333333
1,937.0
1,5.0
2,3.0
1,2.0
1,5.0
1,1.0
1,1.0
2,3.0
1,2.0
1,3103.0
1,79.0
1,3103.0
2,253.5
1,237.0
1,3103.0
1,70.0
1,138.0
16,475.625
3,37.666666666666664
3,37.666666666666664
22,406.1363636363636
2,7.5
3,560.3333333333334
1,7.0
2,32.5
26,293.9230769230769
2,47.5
23,471.4782608695652
24,436.2916666666667
1,61.0
2,1572.0
1,1.0
1,1.0
1,86.0
1,1.0
1,1.0
4,40.25
1,21.0
12,381.6666666666667
1,59.0
1,59.0
1,59.0
1,504.0
12,276.3333333333333
16,362.375
10,226.7
3,168.66666666666666
1,3103.0
1,50.0
2,119.0
1,2.0
3,431.0
2,1560.5
22,358.90909090909093
15,321.3333333333333
12,479.8333333333333
14,378.14285714285717
2,7.0
13,403.38461538461536
6,61.666666666666664
2,250.5
1,111.0
1,439.0
3,3.3333333333333335
1,3.0
3,76.66666666666667
3,174.0
1,3.0
2,3.0
3,3.0
3,193.66666666666666
1,93.0
3,1183.3333333333333
3,474.0
1,3.0
1,1995.0
2,8.5
2,2.5
3,6.0
1,3.0
1,3103.0
1,161.0
